stress_level,method,metric,mean,ci95,n
0.0,gaussian_splat_uncertainty,probe_cost,0.001738057579004329,0.0003932687674118178,10
0.0,gaussian_splat_uncertainty,probe_damage,0.003611111111111111,0.0014174156819238002,10
0.0,gaussian_splat_uncertainty,probe_informativeness,0.011354187405509959,0.00048033822441936804,10
0.0,gaussian_splat_uncertainty,robust_utility,-0.20165555816727448,0.018468471728800933,10
0.0,gaussian_splat_uncertainty,task_success,0.4208333333333333,0.009351140420317391,10
0.0,gaussian_splat_uncertainty,useful_probe_precision,0.009687993826734733,0.00031585862386329086,10
0.0,learned_depth_completion,action_critical_rmse,0.08234115934282371,0.0001041109449184922,10
0.0,learned_depth_completion,calibration_error,0.2180369586488918,0.0002617530940740037,10
0.0,learned_depth_completion,collision_boundary_f1,0.67247800623306,0.0006107932267825923,10
0.0,learned_depth_completion,collision_rate,0.29999999999999993,0.009253776154298012,10
0.0,learned_depth_completion,manipulation_failure_rate,0.10527777777777778,0.008124210629587927,10
0.0,learned_depth_completion,mechanism_utility,0.5183255650524691,0.00039051646202151023,10
0.0,learned_depth_completion,occluded_region_rmse,0.09712746129465635,8.52434058697532e-05,10
0.0,learned_depth_completion,planning_regret,0.7518538167227724,0.004406317253110478,10
0.0,learned_depth_completion,probe_cost,0.0014453989850055611,0.0003235499850294147,10
0.0,learned_depth_completion,probe_damage,0.0030555555555555553,0.00127037037037037,10
0.0,learned_depth_completion,probe_informativeness,0.01123133985006986,0.0004440919986251137,10
0.0,learned_depth_completion,robust_utility,-0.7639319513157543,0.018024343040817875,10
0.0,learned_depth_completion,task_success,0.10111111111111112,0.0062709664786324325,10
0.0,learned_depth_completion,useful_probe_precision,0.010143324573574666,0.0003296927029719043,10
0.0,next_best_view_planner,action_critical_rmse,0.03530079869082806,0.00016766221549073686,10
0.0,next_best_view_planner,calibration_error,0.13289368785707983,0.00021736088329901641,10
0.0,next_best_view_planner,collision_boundary_f1,0.8309998133857555,0.0005514456859305676,10
0.0,next_best_view_planner,collision_rate,0.15944444444444444,0.00948924306159507,10
0.0,next_best_view_planner,manipulation_failure_rate,0.0,0.0,10
0.0,next_best_view_planner,mechanism_utility,0.5933944245609106,0.0003350045412938049,10
0.0,next_best_view_planner,occluded_region_rmse,0.042602985215692564,0.00015767547467379173,10
0.0,next_best_view_planner,planning_regret,0.3141363548829136,0.007556314596861656,10
0.0,next_best_view_planner,probe_cost,0.013007188022183874,0.00035850333501930546,10
0.0,next_best_view_planner,probe_damage,0.0016666666666666666,0.0007910594379018259,10
0.0,next_best_view_planner,probe_informativeness,0.0313380268887596,0.0004912382603381671,10
0.0,next_best_view_planner,robust_utility,0.395814950746386,0.026744953770323283,10
0.0,next_best_view_planner,task_success,0.7804166666666665,0.011416396920906907,10
0.0,next_best_view_planner,useful_probe_precision,0.022054007041528302,0.0005928172202765952,10
0.0,oracle_depth_completion,action_critical_rmse,0.019435693642080306,0.00011630065098963562,10
0.0,oracle_depth_completion,calibration_error,0.06926872790173215,0.0001935001485204157,10
0.0,oracle_depth_completion,collision_boundary_f1,0.9053038623716644,0.00043528451019462545,10
0.0,oracle_depth_completion,collision_rate,0.09680555555555556,0.005003921987178884,10
0.0,oracle_depth_completion,manipulation_failure_rate,0.0,0.0,10
0.0,oracle_depth_completion,mechanism_utility,0.6457080822138151,0.001547438995384503,10
0.0,oracle_depth_completion,occluded_region_rmse,0.025279269932638078,0.00016857791405132543,10
0.0,oracle_depth_completion,planning_regret,0.14222675194567796,0.0013302889428839994,10
0.0,oracle_depth_completion,probe_cost,0.015837278812132108,0.00037004975775442773,10
0.0,oracle_depth_completion,probe_damage,0.006111111111111111,0.0017781481095759367,10
0.0,oracle_depth_completion,probe_informativeness,0.07658481239504406,0.0036918512742807816,10
0.0,oracle_depth_completion,robust_utility,0.786769303400625,0.0062345324665095455,10
0.0,oracle_depth_completion,task_success,0.9979166666666668,0.001165585919175165,10
0.0,oracle_depth_completion,useful_probe_precision,0.08254670997768794,0.004584051383115851,10
0.0,raw_depth_policy,action_critical_rmse,0.108898266503902,0.0001823406231207616,10
0.0,raw_depth_policy,calibration_error,0.27737543122510094,0.00027128246022303657,10
0.0,raw_depth_policy,collision_boundary_f1,0.5769717657348882,0.0005043956514332343,10
0.0,raw_depth_policy,collision_rate,0.3775,0.007403020923438412,10
0.0,raw_depth_policy,manipulation_failure_rate,0.2873611111111111,0.013559290241448918,10
0.0,raw_depth_policy,mechanism_utility,0.4754175773469019,0.000350249695230401,10
0.0,raw_depth_policy,occluded_region_rmse,0.12962976368804396,0.00013813904441079287,10
