split,method,metric,mean,ci95,n
low_signal_depth_stress,ensemble_depth_completion,action_critical_rmse,0.08042756014597004,0.0002811921654888052,10
low_signal_depth_stress,ensemble_depth_completion,calibration_error,0.15203531101950143,0.0005445127912842169,10
low_signal_depth_stress,ensemble_depth_completion,collision_boundary_f1,0.7094742193633301,0.0007952329601344365,10
low_signal_depth_stress,ensemble_depth_completion,collision_rate,0.259375,0.022094485304351343,10
low_signal_depth_stress,ensemble_depth_completion,manipulation_failure_rate,0.0671875,0.005149337163685113,10
low_signal_depth_stress,ensemble_depth_completion,mechanism_utility,0.5357417777795312,0.0006183118307452262,10
low_signal_depth_stress,ensemble_depth_completion,occluded_region_rmse,0.09643496635847107,0.0002139498878329501,10
low_signal_depth_stress,ensemble_depth_completion,planning_regret,0.6087443118326582,0.01477028993482657,10
low_signal_depth_stress,ensemble_depth_completion,probe_cost,0.0016393239636164063,0.0007461016317131125,10
low_signal_depth_stress,ensemble_depth_completion,probe_damage,0.003645833333333333,0.0021788408863486776,10
low_signal_depth_stress,ensemble_depth_completion,probe_informativeness,0.011318890545507863,0.0007606115751436605,10
low_signal_depth_stress,ensemble_depth_completion,robust_utility,-0.3785964997757556,0.0551678569679697,10
low_signal_depth_stress,ensemble_depth_completion,task_success,0.33333333333333337,0.023673161928204952,10
low_signal_depth_stress,ensemble_depth_completion,useful_probe_precision,0.00958342270658308,0.0006910893202903986,10
low_signal_depth_stress,foundation_depth_prior,action_critical_rmse,0.08468286598077762,0.0002630424274024496,10
low_signal_depth_stress,foundation_depth_prior,calibration_error,0.20907725891899678,0.0003764126089887189,10
low_signal_depth_stress,foundation_depth_prior,collision_boundary_f1,0.6685970386287524,0.0007538081689375905,10
low_signal_depth_stress,foundation_depth_prior,collision_rate,0.2973958333333333,0.02488684751828058,10
low_signal_depth_stress,foundation_depth_prior,manipulation_failure_rate,0.0921875,0.01054861111111111,10
low_signal_depth_stress,foundation_depth_prior,mechanism_utility,0.517035810565382,0.0006316846764961957,10
low_signal_depth_stress,foundation_depth_prior,occluded_region_rmse,0.10007898150102668,0.0002887339435010686,10
low_signal_depth_stress,foundation_depth_prior,planning_regret,0.7136133300944343,0.010433895318283837,10
low_signal_depth_stress,foundation_depth_prior,probe_cost,0.00448767506982775,0.0005350557135533531,10
low_signal_depth_stress,foundation_depth_prior,probe_damage,0.0020833333333333333,0.002257147426769647,10
low_signal_depth_stress,foundation_depth_prior,probe_informativeness,0.011828296713230272,0.0003395409949591493,10
low_signal_depth_stress,foundation_depth_prior,robust_utility,-0.6745049561850838,0.03568569887784584,10
low_signal_depth_stress,foundation_depth_prior,task_success,0.1578125,0.020419502117922154,10
low_signal_depth_stress,foundation_depth_prior,useful_probe_precision,0.009998584474160785,0.0007690144989210596,10
low_signal_depth_stress,gaussian_splat_uncertainty,action_critical_rmse,0.08628231682696866,0.000455852194163136,10
low_signal_depth_stress,gaussian_splat_uncertainty,calibration_error,0.13939276795561173,0.0003308493926278271,10
low_signal_depth_stress,gaussian_splat_uncertainty,collision_boundary_f1,0.7144303643606321,0.0013170362655327067,10
low_signal_depth_stress,gaussian_splat_uncertainty,collision_rate,0.25364583333333335,0.023330750725129877,10
low_signal_depth_stress,gaussian_splat_uncertainty,manipulation_failure_rate,0.10052083333333332,0.01761902999538837,10
low_signal_depth_stress,gaussian_splat_uncertainty,mechanism_utility,0.5352645663826243,0.0009538768451467976,10
low_signal_depth_stress,gaussian_splat_uncertainty,occluded_region_rmse,0.10666924154031528,0.0003877953973468273,10
low_signal_depth_stress,gaussian_splat_uncertainty,planning_regret,0.6392393806731959,0.012526562353902041,10
low_signal_depth_stress,gaussian_splat_uncertainty,probe_cost,0.00272295064854114,0.0008409298613865929,10
low_signal_depth_stress,gaussian_splat_uncertainty,probe_damage,0.007291666666666666,0.004083333333333333,10
low_signal_depth_stress,gaussian_splat_uncertainty,probe_informativeness,0.011990244838322115,0.0010202535167281787,10
low_signal_depth_stress,gaussian_splat_uncertainty,robust_utility,-0.453910012263827,0.04529143211851987,10
low_signal_depth_stress,gaussian_splat_uncertainty,task_success,0.2901041666666667,0.021577475118386025,10
low_signal_depth_stress,gaussian_splat_uncertainty,useful_probe_precision,0.009418277944356176,0.0004108859311660866,10
low_signal_depth_stress,learned_depth_completion,action_critical_rmse,0.09427421631612279,0.0002766488922408772,10
low_signal_depth_stress,learned_depth_completion,calibration_error,0.2247942344610192,0.00046250681287205835,10
low_signal_depth_stress,learned_depth_completion,collision_boundary_f1,0.6357043570156383,0.001059301607836619,10
