stress_level,seed,method,task_success,action_critical_rmse,occluded_region_rmse,collision_boundary_f1,calibration_error,probe_informativeness,useful_probe_precision,collision_rate,manipulation_failure_rate,probe_cost,probe_damage,planning_regret,robust_utility,mechanism_utility
0.0,0,action_critical_interactive_depth_v4,0.5805555555555556,0.05265600036462302,0.06470661722853237,0.7843408823180178,0.1326063687049913,0.20180991545162247,0.23158284727287143,0.1986111111111111,0.008333333333333333,0.038109663072039515,0.07777777777777778,0.4535654167737451,-0.019095008144874775,0.6263746857096429
0.0,0,active_view_selection,0.7888888888888889,0.033193301389754994,0.03807544106075633,0.8313804156985738,0.12751552164132895,0.03409043115273407,0.024652493363355395,0.17916666666666667,0.0,0.013871209180412613,0.001388888888888889,0.3078242880812826,0.3854473263454924,0.5957745782033149
0.0,0,diffusion_depth_policy,0.5638888888888889,0.064633228842209,0.07803947068717833,0.7414961139502659,0.1859582379080139,0.011088035402176495,0.010406929629486082,0.2263888888888889,0.0125,0.009698002802806143,0.0,0.4671006991084779,0.004253992154343998,0.5469743908896199
0.0,0,ensemble_depth_completion,0.4527777777777778,0.07080220974629792,0.08438445340635106,0.7360749007545463,0.1461177647410231,0.010522472245203059,0.008818763489524473,0.24722222222222223,0.02638888888888889,0.0007396568630134843,0.001388888888888889,0.5365738216156419,-0.17842906123186528,0.5477841789068677
0.0,0,foundation_depth_prior,0.26944444444444443,0.07433023538777775,0.08714351075239908,0.6992576741574216,0.20319362922002474,0.011546359734376892,0.010123426214386694,0.28888888888888886,0.034722222222222224,0.0042233973908280134,0.001388888888888889,0.6472457805975855,-0.48361949720123987,0.5303205685812973
0.0,0,gaussian_splat_uncertainty,0.4166666666666667,0.07570547615663249,0.09249198613533041,0.7433994079959215,0.1321956298585665,0.011134421372823746,0.00927202650472184,0.2013888888888889,0.06666666666666667,0.002089657773010991,0.008333333333333333,0.5551531834910847,-0.19958626594043885,0.5478178649871566
0.0,0,learned_depth_completion,0.09583333333333334,0.08259403212776838,0.09728316067310182,0.672791013507968,0.2177135324360237,0.011432761524309493,0.009890749735103798,0.29583333333333334,0.11944444444444445,0.0022595236016243556,0.005555555555555556,0.7531757744125169,-0.7746470435488223,0.517645859117207
0.0,0,next_best_view_planner,0.7833333333333333,0.03525528057637752,0.04253123755097131,0.8317016640858342,0.13277497667647356,0.030079738841120206,0.021377350120584483,0.15833333333333333,0.0,0.012273332243756853,0.001388888888888889,0.3111165003019037,0.4024161257824144,0.593448448183914
0.0,0,oracle_depth_completion,0.9972222222222222,0.01941537961355237,0.025686115294169996,0.904770269562875,0.06980139942920671,0.06467243137105069,0.06663659869634102,0.11388888888888889,0.0,0.014519277260472828,0.004166666666666667,0.14582680292407504,0.7664867234947604,0.6407455809857552
0.0,0,raw_depth_policy,0.001388888888888889,0.10871333865283483,0.12973175325359906,0.5770319050516106,0.2771708566749719,0.011221979122499465,0.010371813092591747,0.375,0.31805555555555554,0.001632268748584474,0.004166666666666667,0.8789406721599647,-1.1319245899747512,0.47544026493240654
0.0,0,risk_aware_action_critical_depth_probe_v5,0.6916666666666667,0.05009803067785587,0.06080456281195487,0.8015669804839898,0.11694101997740824,0.19456049326623084,0.2298735576374787,0.18888888888888888,0.001388888888888889,0.030039355465506453,0.06805555555555555,0.3849720402073251,0.16106904666123267,0.6356307433863301
0.0,0,robust_clearance_mpc,0.7861111111111111,0.07566924993127816,0.09561479784823554,0.7684268718442625,0.14763525205865208,0.012375386264927655,0.010157347839902051,0.07916666666666666,0.03194444444444444,0.0017862059773605693,0.002777777777777778,0.3270253984788837,0.47374605022725075,0.5549594581963208
0.0,0,uncertainty_guided_probe,0.49583333333333335,0.051627027672640324,0.06272040778227324,0.7821543016417808,0.1318174253145894,0.14113849006672471,0.11656760659542315,0.22361111111111112,0.019444444444444445,0.05859138930327631,0.11527777777777778,0.5136682788907062,-0.21744739418081613,0.5796944898746701
0.0,0,visuotactile_probe,0.5138888888888888,0.056005912616795585,0.06745189619973821,0.7707694020845383,0.15111675501346813,0.14688494476732009,0.14520001939658,0.24027777777777778,0.009722222222222222,0.04247712666627988,0.05138888888888889,0.5009741976740576,-0.141120310691102,0.5967652098958001
0.0,1,action_critical_interactive_depth_v4,0.5944444444444444,0.053060339843989744,0.06599623806437097,0.7834185818867351,0.1329240037006055,0.19278730601801156,0.22075579380814314,0.20694444444444443,0.006944444444444444,0.036281292195010494,0.058333333333333334,0.4455144846945943,0.0094524617885809,0.6266757769336476
0.0,1,active_view_selection,0.8055555555555556,0.03303365438859528,0.038263761488773314,0.8338764209623842,0.12748282786281512,0.03577936760754505,0.024649106190849965,0.1597222222222222,0.0,0.01403407619388005,0.001388888888888889,0.29581926446883766,0.43185632929786855,0.5967808208481377
0.0,1,diffusion_depth_policy,0.5125,0.06515033300169175,0.07804824809471494,0.7416171159645493,0.18685344552299846,0.011555594548044033,0.009782221374778605,0.24027777777777778,0.025,0.010620760793879119,0.001388888888888889,0.49647928376118744,-0.0889502672558325,0.5462064279246933
0.0,1,ensemble_depth_completion,0.46805555555555556,0.07077732248338856,0.08433720853969236,0.7372686594072136,0.14699656294011043,0.010399603325316047,0.010512163879334532,0.23333333333333334,0.03333333333333333,0.0009123086261660859,0.002777777777777778,0.5269041808577253,-0.1458606027430661,0.5480597178905277
0.0,1,foundation_depth_prior,0.28194444444444444,0.07406048449273346,0.08694197309700939,0.7003151354468338,0.20322370665790304,0.01116136846071672,0.009865841887513653,0.2708333333333333,0.05555555555555555,0.004205471286227485,0.0,0.6355546318799846,-0.45182250640991256,0.5309063119152557
0.0,1,gaussian_splat_uncertainty,0.41944444444444445,0.07534626611269792,0.09275108629658074,0.7456264629101488,0.13195575594710837,0.011841525686051322,0.010498532700808012,0.21805555555555556,0.043055555555555555,0.002361944089370683,0.005555555555555556,0.5570416886865552,-0.2033606079618473,0.5495524409247301
0.0,1,learned_depth_completion,0.1,0.08237780970509768,0.09702712821197233,0.6713486324651334,0.2180572489761826,0.010811252423456054,0.009103504600180955,0.30416666666666664,0.10833333333333334,0.001193560619532803,0.002777777777777778,0.7518369899761125,-0.7709397090428343,0.5177988150942384
0.0,1,next_best_view_planner,0.75,0.03515542505750325,0.04252001920969132,0.8316033088983652,0.13305589292093992,0.031593319372064416,0.022898984835980515,0.18055555555555555,0.0,0.013646513027629105,0.002777777777777778,0.3350566490179993,0.32688475821389695,0.5934824302455114
0.0,1,oracle_depth_completion,0.9958333333333333,0.019157771002003603,0.0249409382510708,0.9061707087747986,0.06908192250682703,0.07594909259966004,0.08278319249233747,0.09861111111111111,0.0,0.015826574076198627,0.009722222222222222,0.14452656459833624,0.7778655429111871,0.6452326696486786
0.0,1,raw_depth_policy,0.0,0.10893413927702397,0.1296265763428188,0.5771610220200003,0.2768367802350739,0.012380783520480491,0.009586583061130029,0.375,0.30833333333333335,0.0025297859686996727,0.004166666666666667,0.880585874925566,-1.13000789445529,0.47529497643189045
0.0,1,risk_aware_action_critical_depth_probe_v5,0.6875,0.05208603912673022,0.06281237283408724,0.7963382058421143,0.11829081977808108,0.17223564249211568,0.20653235075101228,0.18055555555555555,0.005555555555555556,0.02678635138231301,0.04722222222222222,0.3852592204031176,0.18471046982478817,0.6296730356437286
0.0,1,robust_clearance_mpc,0.7930555555555555,0.0757851349043309,0.09544038457865395,0.7679893257473277,0.14767518895145207,0.011952007028958296,0.011455485297981365,0.075,0.022222222222222223,0.0010059735580597465,0.0,0.3250089475472258,0.4942510714575462,0.5557427131713606
0.0,1,uncertainty_guided_probe,0.4875,0.051946922099541444,0.062435297387613026,0.7814984166219091,0.13163263475001147,0.14455608868621111,0.12005768684502939,0.24166666666666667,0.009722222222222222,0.059885296664541905,0.09861111111111111,0.5173291532118108,-0.2293060432794042,0.5841820361662368
0.0,1,visuotactile_probe,0.4986111111111111,0.0573095203073325,0.06927217212797224,0.7671332064299408,0.15176493688454182,0.13341372234116702,0.13207540264180817,0.22777777777777777,0.019444444444444445,0.03863974591889062,0.0625,0.5065406609291464,-0.15890497989191588,0.5883136112039049
0.0,2,action_critical_interactive_depth_v4,0.5763888888888888,0.05288310544314086,0.06497734296740534,0.7832797686350997,0.13279109436256653,0.19296335450622853,0.2229196379445671,0.20694444444444443,0.018055555555555554,0.03722261757566631,0.07916666666666666,0.45850805653013793,-0.041516811949660885,0.6224878173032059
0.0,2,active_view_selection,0.8069444444444445,0.033122571168818796,0.038979606240314574,0.8327434987814348,0.12759895373502406,0.03324281866792089,0.02294161664136892,0.1486111111111111,0.0,0.013904084559396557,0.001388888888888889,0.29244667158994886,0.4481634003705499,0.5956575048040577
0.0,2,diffusion_depth_policy,0.5222222222222223,0.06507006610446606,0.07852608234045814,0.7408484325773311,0.185791362461474,0.011604704294611396,0.0095432369035608,0.24583333333333332,0.008333333333333333,0.00971694622308609,0.001388888888888889,0.49085069926755237,-0.07378376199954403,0.5462277976104801
