seed,method,task_success,action_critical_rmse,occluded_region_rmse,collision_boundary_f1,calibration_error,probe_informativeness,useful_probe_precision,collision_rate,manipulation_failure_rate,probe_cost,probe_damage,planning_regret,robust_utility,mechanism_utility
0,action_only_probe,0.6171875,0.058349177060622204,0.07096353046474202,0.7766199385020306,0.2142962272920129,0.14574206656547734,0.16853051582288137,0.20963541666666666,0.015625,0.03328944080120436,0.052083333333333336,0.4334422214226201,0.03930593938018457,0.5974620730383151
0,full_risk_aware_action_critical_depth_probe_v5,0.6041666666666666,0.056918964282226016,0.07000644335286678,0.7798646028031934,0.12105909921017756,0.17790602803570033,0.22469035535878423,0.20442708333333334,0.01171875,0.03273577135575121,0.07421875,0.44020085338705695,0.009805148618172563,0.620957966684355
0,minus_action_criticality,0.59765625,0.05945168650833732,0.07147358950997473,0.7733886166829466,0.12317061393022084,0.10759058543979087,0.08931398946338452,0.2109375,0.018229166666666668,0.036970477720927014,0.0703125,0.4479211181955011,-0.010119249815162953,0.5771196553219976
0,minus_clearance_calibration,0.5013020833333334,0.060717240343323216,0.06718269629189111,0.725279708397859,0.20321792233617128,0.2017547161102978,0.2556283254602872,0.2513020833333333,0.015625,0.03738098189545325,0.0703125,0.505094351188302,-0.1872460833570195,0.6067532538629589
0,minus_damage_model,0.5338541666666666,0.0556397893399924,0.06792512402252128,0.7773115058648029,0.1238838099628942,0.19545729594159877,0.2486964253010651,0.23177083333333334,0.014322916666666666,0.036299639198055615,0.11848958333333333,0.48798800481961996,-0.1649141342167588,0.6182264510085261
0,minus_occlusion_counterfactuals,0.5911458333333334,0.06161247505156344,0.08162714840697531,0.7709215026590206,0.12425103217121923,0.1616139857892697,0.18485774069705108,0.21614583333333334,0.026041666666666668,0.03656550107432543,0.07682291666666667,0.4552268564719783,-0.036734499754203516,0.6037955958488853
0,minus_physical_probe,0.5611979166666666,0.07262274415035076,0.08685518332385112,0.7445080223674264,0.1316448021120394,0.011696338747955564,0.009866388495509573,0.21484375,0.020833333333333332,0.0010128876339218576,0.0,0.46412546911784447,0.015984916012712794,0.5515810809217997
0,minus_probe_cost_model,0.5755208333333334,0.04706609677277271,0.058231910385699415,0.802552786312968,0.11469269006033184,0.2878862376117427,0.36454618010689877,0.19270833333333334,0.010416666666666666,0.07593611531051993,0.1328125,0.45884605922810784,-0.08662153053942441,0.6602538235796577
0,uncertainty_only_probe,0.5598958333333334,0.05606375383027773,0.0680300342156923,0.7810616368101181,0.12064403668818857,0.12476019209992599,0.08368331075642783,0.21223958333333334,0.010416666666666666,0.06976244146916505,0.13802083333333334,0.4779263832367488,-0.13898293953173366,0.5621740133165112
0,view_only_depth_completion,0.765625,0.03147957127308585,0.036778791021335466,0.827347150567095,0.12651081558334085,0.03627598256813608,0.025786440099816444,0.171875,0.0,0.015229783866783904,0.0013020833333333333,0.31930559134937336,0.36301404882734395,0.5957978337975226
1,action_only_probe,0.5872395833333334,0.05720738430888569,0.06929786047240875,0.7789048995518378,0.21357729863834649,0.15666598446463448,0.18176653003977772,0.21875,0.0078125,0.03619710594874215,0.06770833333333333,0.4503608011244425,-0.023343180291009694,0.599364659811264
1,full_risk_aware_action_critical_depth_probe_v5,0.5859375,0.056407438900917206,0.06842425664201611,0.7805960511001772,0.12033461078376705,0.1891008107354181,0.24014306301616975,0.20703125,0.014322916666666666,0.035105682252605595,0.07291666666666667,0.44866867040094077,-0.017621505737906717,0.6265276342014651
1,minus_action_criticality,0.5859375,0.059752324323404514,0.07216388726056708,0.7734175995506662,0.12303066241810477,0.10175554907923133,0.08607792295345922,0.20963541666666666,0.006510416666666667,0.03592129425981865,0.059895833333333336,0.4519313303156063,-0.007219912447740289,0.5778415188770161
1,minus_clearance_calibration,0.5481770833333334,0.06233328818476656,0.06957982978168624,0.7210820367060325,0.2050712859062732,0.18297518704082347,0.23078467842920505,0.24739583333333334,0.014322916666666666,0.03370912393994215,0.061197916666666664,0.48064587808483844,-0.11031511984311111,0.59890084986075
1,minus_damage_model,0.5546875,0.05780594569925305,0.07061736259838154,0.7723295273906553,0.1250009261648899,0.17448063295957572,0.2210845279596121,0.21223958333333334,0.015625,0.03215898560137373,0.0859375,0.4671355368353666,-0.07779496819978263,0.6142897254156053
1,minus_occlusion_counterfactuals,0.56640625,0.06117436626657289,0.08137101016050331,0.770805795106496,0.12396074099718772,0.16417114015922185,0.18968344235387533,0.20572916666666666,0.022135416666666668,0.037578187097842275,0.07161458333333333,0.46402835252672286,-0.0486699979970816,0.6064133108231425
1,minus_physical_probe,0.58203125,0.07242188952566168,0.08720627295133311,0.7450628588414147,0.13113829368008545,0.010613853145419065,0.010675115207676717,0.23177083333333334,0.0234375,0.0012255662021688817,0.0,0.4562942030483033,0.020876670619894445,0.551834104344445
1,minus_probe_cost_model,0.578125,0.04662043081509526,0.05774561035646412,0.8030346226630299,0.11438762234540657,0.292622064632642,0.3738310118958283,0.21223958333333334,0.009114583333333334,0.07724218534017187,0.12890625,0.46048875660640826,-0.10377433035857171,0.664039396705249
1,uncertainty_only_probe,0.5533854166666666,0.05598403758304077,0.06829827928596517,0.7824542979656522,0.11997226592021996,0.12651750858455774,0.08489336954943123,0.21614583333333334,0.015625,0.07072049331067858,0.14192708333333334,0.4837716057432078,-0.16006739135218,0.5621961479681674
1,view_only_depth_completion,0.7317708333333334,0.03134188751529603,0.03669312200194904,0.8283973168343376,0.12605891801766644,0.03577981898611674,0.02488736651621623,0.19010416666666666,0.0,0.015082007139567014,0.0,0.33945493209475014,0.29695782105488616,0.5962223101850509
2,action_only_probe,0.6171875,0.05702019981521907,0.06913136988988287,0.7796594711657131,0.21321462513365744,0.16218813503943966,0.1849903713709804,0.2109375,0.0078125,0.03714213838642077,0.078125,0.4386930841083337,0.012880650265993254,0.5988332546493494
2,full_risk_aware_action_critical_depth_probe_v5,0.6106770833333334,0.05464782026423989,0.06660213528742172,0.784006186133377,0.1195173182400872,0.2031068603798174,0.2573362111044982,0.20963541666666666,0.013020833333333334,0.037843529032549186,0.06770833333333333,0.4346260493500756,0.017205995870584478,0.6349640947181449
2,minus_action_criticality,0.625,0.06112186458342892,0.07408119077076909,0.7699800029183356,0.12409369166775297,0.09368756348297257,0.07762851459030808,0.18880208333333334,0.016927083333333332,0.03246746182834719,0.06510416666666667,0.4297052045742384,0.061101908502533664,0.5725092959165968
