seed,split,budget,task,episode,method,risk_score,accepted,accepted_success,accepted_collision_rate,accepted_probe_damage,accepted_regret,accepted_utility
0,low_signal_depth_stress,0.0,occluded_bin_grasping,3,robust_clearance_mpc,0.2590143345279633,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,4,risk_aware_action_critical_depth_probe_v5,0.3780781819060913,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,4,active_view_selection,0.287731924842078,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,4,next_best_view_planner,0.28912391794446024,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,4,visuotactile_probe,0.4084901890078709,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,4,uncertainty_guided_probe,0.4994983689421041,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,4,robust_clearance_mpc,0.27136517250206477,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,5,risk_aware_action_critical_depth_probe_v5,0.37690965777036084,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,5,active_view_selection,0.2870656837467854,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,5,next_best_view_planner,0.3303594985979356,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,5,visuotactile_probe,0.40864050692262854,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,5,uncertainty_guided_probe,0.480638472050429,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,5,robust_clearance_mpc,0.2432693406262636,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,6,risk_aware_action_critical_depth_probe_v5,0.38845510506220865,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,6,active_view_selection,0.33112858342125695,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,6,next_best_view_planner,0.29549976193639177,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,6,visuotactile_probe,0.45520225994259644,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,6,uncertainty_guided_probe,0.4052889379649442,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,6,robust_clearance_mpc,0.2857716096719833,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,7,risk_aware_action_critical_depth_probe_v5,0.3797211187724346,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,7,active_view_selection,0.33187009916441723,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,7,next_best_view_planner,0.3123658685293895,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,7,visuotactile_probe,0.43210587434165654,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,7,uncertainty_guided_probe,0.4136879713498535,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,7,robust_clearance_mpc,0.2761972737933993,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,8,risk_aware_action_critical_depth_probe_v5,0.42650532859174456,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,8,active_view_selection,0.3106903811745511,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,8,next_best_view_planner,0.3121464573046279,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,8,visuotactile_probe,0.4243216953287944,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,8,uncertainty_guided_probe,0.48609298071062956,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,8,robust_clearance_mpc,0.2618578625303437,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,9,risk_aware_action_critical_depth_probe_v5,0.39163040766118684,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,9,active_view_selection,0.28015230187954787,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,9,next_best_view_planner,0.29390245832213957,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,9,visuotactile_probe,0.49501995522219067,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,9,uncertainty_guided_probe,0.41233971241138295,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,9,robust_clearance_mpc,0.2644124794248633,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,10,risk_aware_action_critical_depth_probe_v5,0.37761182900973767,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,10,active_view_selection,0.3135923822295039,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,10,next_best_view_planner,0.3092346302950318,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,10,visuotactile_probe,0.5120553068141448,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,10,uncertainty_guided_probe,0.4876236399559935,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,10,robust_clearance_mpc,0.26481470592553713,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,11,risk_aware_action_critical_depth_probe_v5,0.3942446079228566,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,11,active_view_selection,0.32039273655784206,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,11,next_best_view_planner,0.3202545311767067,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,11,visuotactile_probe,0.49446318580619847,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,11,uncertainty_guided_probe,0.47730068039307816,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,11,robust_clearance_mpc,0.28689289458234735,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,12,risk_aware_action_critical_depth_probe_v5,0.387677342050241,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,12,active_view_selection,0.3251442114109192,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,12,next_best_view_planner,0.32596139548455216,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,12,visuotactile_probe,0.4287183398496588,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,12,uncertainty_guided_probe,0.49902449599077064,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,12,robust_clearance_mpc,0.28608752243944996,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,13,risk_aware_action_critical_depth_probe_v5,0.3927308235334034,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,13,active_view_selection,0.30121724757629315,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,13,next_best_view_planner,0.2841236771935326,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,13,visuotactile_probe,0.40097790991212584,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,13,uncertainty_guided_probe,0.47552696722723853,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,13,robust_clearance_mpc,0.26024837874573503,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,14,risk_aware_action_critical_depth_probe_v5,0.44096626278702067,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,14,active_view_selection,0.3131208325457734,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,14,next_best_view_planner,0.37206960116132926,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,14,visuotactile_probe,0.4211503909973301,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,14,uncertainty_guided_probe,0.4869121963197228,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,14,robust_clearance_mpc,0.2897972538214072,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,15,risk_aware_action_critical_depth_probe_v5,0.38262083600452595,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,15,active_view_selection,0.29627279139938023,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,15,next_best_view_planner,0.3087557801902655,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,15,visuotactile_probe,0.43467149844319236,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,15,uncertainty_guided_probe,0.49136129861248895,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,15,robust_clearance_mpc,0.27905064630456333,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,16,risk_aware_action_critical_depth_probe_v5,0.3898646165868207,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,16,active_view_selection,0.31583532085678373,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,16,next_best_view_planner,0.2987623948530117,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,16,visuotactile_probe,0.4486885621532271,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,16,uncertainty_guided_probe,0.5165696546349007,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,16,robust_clearance_mpc,0.28701607122350076,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,17,risk_aware_action_critical_depth_probe_v5,0.39979123662460947,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,17,active_view_selection,0.2892361769980095,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,17,next_best_view_planner,0.3153158833554156,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,17,visuotactile_probe,0.42530744464871323,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,17,uncertainty_guided_probe,0.5268823451963942,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,17,robust_clearance_mpc,0.26579767245297226,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,18,risk_aware_action_critical_depth_probe_v5,0.3620735927617272,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,18,active_view_selection,0.2869444549252263,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,18,next_best_view_planner,0.3092319992703366,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,18,visuotactile_probe,0.4060322809424848,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,18,uncertainty_guided_probe,0.41269621689780767,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,18,robust_clearance_mpc,0.2663590198142493,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,19,risk_aware_action_critical_depth_probe_v5,0.39536690428842336,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,19,active_view_selection,0.31819208491325357,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,19,next_best_view_planner,0.319960008089735,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,19,visuotactile_probe,0.4094010648352799,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,19,uncertainty_guided_probe,0.48564975693760315,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,19,robust_clearance_mpc,0.2713179772662997,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,20,risk_aware_action_critical_depth_probe_v5,0.3856785394132138,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,20,active_view_selection,0.2872859058018743,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,20,next_best_view_planner,0.31781576564709335,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,20,visuotactile_probe,0.40702167651065996,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,20,uncertainty_guided_probe,0.4086815458508669,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,20,robust_clearance_mpc,0.27038694645844646,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,21,risk_aware_action_critical_depth_probe_v5,0.37249286164285134,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,21,active_view_selection,0.3083348666859915,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,21,next_best_view_planner,0.29663745956332366,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,21,visuotactile_probe,0.4552880946317923,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,21,uncertainty_guided_probe,0.48908225684549317,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,21,robust_clearance_mpc,0.2618173965732775,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,22,risk_aware_action_critical_depth_probe_v5,0.3695953424980862,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,22,active_view_selection,0.3149885995975633,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,22,next_best_view_planner,0.3215579490749655,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,22,visuotactile_probe,0.4267706402697649,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,22,uncertainty_guided_probe,0.3988717326135012,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,22,robust_clearance_mpc,0.267633171700978,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,23,risk_aware_action_critical_depth_probe_v5,0.41042717765752496,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,23,active_view_selection,0.28918337526345556,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,23,next_best_view_planner,0.3024386994520181,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,23,visuotactile_probe,0.4007930525571631,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,23,uncertainty_guided_probe,0.5087985808936137,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,occluded_bin_grasping,23,robust_clearance_mpc,0.2593905165415026,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,0,risk_aware_action_critical_depth_probe_v5,0.39295893356831546,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,0,active_view_selection,0.3376547646113507,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,0,next_best_view_planner,0.3232363313460659,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,0,visuotactile_probe,0.42504530979914723,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,0,uncertainty_guided_probe,0.42514817990627085,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,0,robust_clearance_mpc,0.2756210635902587,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,1,risk_aware_action_critical_depth_probe_v5,0.3782111530339701,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,1,active_view_selection,0.32240924966422135,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,1,next_best_view_planner,0.34465967701137096,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,1,visuotactile_probe,0.4206312315720869,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,1,uncertainty_guided_probe,0.4192854234803097,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,1,robust_clearance_mpc,0.2546679734977232,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,2,risk_aware_action_critical_depth_probe_v5,0.44065381131214476,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,2,active_view_selection,0.33252407699228537,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,2,next_best_view_planner,0.3174703670578227,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,2,visuotactile_probe,0.42154891296731134,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,2,uncertainty_guided_probe,0.5081604025102475,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,2,robust_clearance_mpc,0.27152721766068233,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,3,risk_aware_action_critical_depth_probe_v5,0.38161621758297015,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,3,active_view_selection,0.3295570389010926,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,3,next_best_view_planner,0.3314894650315061,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,3,visuotactile_probe,0.42639539403373916,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,3,uncertainty_guided_probe,0.41018166794754674,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,3,robust_clearance_mpc,0.2689376257047944,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,4,risk_aware_action_critical_depth_probe_v5,0.37827371509252883,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,4,active_view_selection,0.31506709714805003,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,4,next_best_view_planner,0.33757407571166376,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,4,visuotactile_probe,0.43671554507912214,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,4,uncertainty_guided_probe,0.3885541250588397,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,4,robust_clearance_mpc,0.2827505371902498,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,5,risk_aware_action_critical_depth_probe_v5,0.42212572289789185,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,5,active_view_selection,0.3354951739519507,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,5,next_best_view_planner,0.3242843310821461,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,5,visuotactile_probe,0.4382127009424891,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,5,uncertainty_guided_probe,0.508783625616239,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,5,robust_clearance_mpc,0.2556265465832805,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,6,risk_aware_action_critical_depth_probe_v5,0.426440440631354,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,6,active_view_selection,0.33741501923781314,0.0,0.0,0.0,0.0,0.0,0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,6,next_best_view_planner,0.3366954918964361,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,6,visuotactile_probe,0.5021217314926324,0.0,0.0,0.0,0.0,0.0,-0.0
0,low_signal_depth_stress,0.0,shelf_insertion_clearance,6,uncertainty_guided_probe,0.5017200849564273,0.0,0.0,0.0,0.0,0.0,-0.0
