uid,title,abstract,year,venue,authors,doi,arxiv_id,url,source,query,query_role,family,advisor_seed,citation_count,matched_terms,retrieved_at,relevance_score,hostile_score
arxiv:2507.10776v1,rt-RISeg: Real-Time Model-Free Robot Interactive Segmentation for Active Instance-Level Object Understanding,"Successful execution of dexterous robotic manipulation tasks in new environments, such as grasping, depends on the ability to proficiently segment unseen objects from the background and other objects. Previous works in unseen object instance segmentation (UOIS) train models on large-scale datasets, which often leads to overfitting on static visual features. This dependency results in poor generalization performance when confronted with out-of-distribution scenarios. To address this limitation, we rethink the task of UOIS based on the principle that vision is inherently interactive and occurs over time. We propose a novel real-time interactive perception framework, rt-RISeg, that continuously segments unseen objects by robot interactions and analysis of a designed body frame-invariant feature (BFIF). We demonstrate that the relative rotational and linear velocities of randomly sampled bod",2025,arXiv,Howard H. Qian; Yiting Chen; Gaotian Wang; Podshara Chanrungmaneekul; Kaiyu Hang,,2507.10776v1,http://arxiv.org/abs/2507.10776v1,arxiv,vision language action model limitation robotics,hostile,failure,,,vision language action model; active perception; interactive perception; limitation; generalization; out of distribution,2026-06-12T14:45:03Z,17.500,24.500
doi:10.48550/arxiv.1908.01238,Learning Guided Convolutional Network for Depth Completion,"Dense depth perception is critical for autonomous driving and other robotics applications. However, modern LiDAR sensors only provide sparse depth measurement. It is thus necessary to complete the sparse LiDAR data, where a synchronized guidance RGB image is often used to facilitate this completion. Many neural networks have been designed for this task. However, they often na\""ıvely fuse the LiDAR data and RGB image information by performing feature concatenation or element-wise addition. Inspired by the guided image filtering, we design a novel guided network to predict kernel weights from the guidance image. These predicted kernels are then applied to extract the depth image features. In this way, our network generates content-dependent and spatially-variant kernels for multi-modal feature fusion. Dynamically generated spatially-variant kernels could lead to prohibitive GPU memory cons",2019,arXiv (Cornell University),Jie Tang; Fei-Peng Tian; Wei Feng; Jian Li; Ping Tan,10.48550/arxiv.1908.01238,,https://doi.org/10.48550/arxiv.1908.01238,openalex,energy based model robot learning,concept,ebm,,26,benchmark; generalization,2026-06-12T18:26:24Z,21.848,23.848
doi:10.1002/aic.16180,"Model predictive control with active learning under model uncertainty: Why, when, and how","Optimal control relies on a model, which is generally uncertain because of incomplete knowledge of the system and changes in the dynamics over time. Probing the system under closed‐loop control can reduce the model uncertainty through generating input‐output data that is more informative than the data generated from normal operation. This paper addresses the problem of model predictive control (MPC) with active learning, with a particular focus on how incorporating probing in the control action can reduce model uncertainty. We discuss some of the central theoretical questions in this problem, and demonstrate the potential of active learning for maintaining MPC performance in the presence of uncertainty in model parameters and structure. Simulation results show that active learning is particularly beneficial when a system undergoes abrupt changes (such as the sudden occurrence of a fault)",2018,AIChE Journal,Tor Aksel N. Heirung; Joel A. Paulson; Shinje Lee; Ali Mesbah,10.1002/aic.16180,,https://doi.org/10.1002/aic.16180,crossref,model predictive control robot learning,anti_myopia,control,,12,model predictive control,2026-06-12T15:07:36Z,17.132,23.132
arxiv:2603.12193v1,SaPaVe: Towards Active Perception and Manipulation in Vision-Language-Action Models for Robotics,"Active perception and manipulation are crucial for robots to interact with complex scenes. Existing methods struggle to unify semantic-driven active perception with robust, viewpoint-invariant execution. We propose SaPaVe, an end-to-end framework that jointly learns these capabilities in a data-efficient manner. Our approach decouples camera and manipulation actions rather than placing them in a shared action space, and follows a bottom-up training strategy: we first train semantic camera control on a large-scale dataset, then jointly optimize both action types using hybrid data. To support this framework, we introduce ActiveViewPose-200K, a dataset of 200k image-language-camera movement pairs for semantic camera movement learning, and a 3D geometry-aware module that improves execution robustness under dynamic viewpoints. We also present ActiveManip-Bench, the first benchmark for evaluat",2026,arXiv,Mengzhen Liu; Enshen Zhou; Cheng Chi; Yi Han; Shanyu Rong; Liming Chen; Pengwei Wang; Zhongyuan Wang; Shanghang Zhang,,2603.12193v1,http://arxiv.org/abs/2603.12193v1,arxiv,vision language action model limitation robotics,hostile,failure,,,vision language action model; active perception; limitation; benchmark; robustness,2026-06-12T14:45:03Z,15.500,22.500
arxiv:2504.01957v2,Toward Real-world BEV Perception: Depth Uncertainty Estimation via Gaussian Splatting,"Bird's-eye view (BEV) perception has gained significant attention because it provides a unified representation to fuse multiple view images and enables a wide range of down-stream autonomous driving tasks, such as forecasting and planning. Recent state-of-the-art models utilize projection-based methods which formulate BEV perception as query learning to bypass explicit depth estimation. While we observe promising advancements in this paradigm, they still fall short of real-world applications because of the lack of uncertainty modeling and expensive computational requirement. In this work, we introduce GaussianLSS, a novel uncertainty-aware BEV perception framework that revisits unprojection-based methods, specifically the Lift-Splat-Shoot (LSS) paradigm, and enhances them with depth un-certainty modeling. GaussianLSS represents spatial dispersion by learning a soft depth mean and computi",2025,arXiv,Shu-Wei Lu; Yi-Hsuan Tsai; Yi-Ting Chen,,2504.01957v2,http://arxiv.org/abs/2504.01957v2,arxiv,Gaussian splatting robot perception,concept,architecture,,,Gaussian splatting robot perception,2026-06-12T14:45:03Z,19.850,21.850
doi:10.1002/oca.3192,Optimal and robust control methodologies for 4DOF active suspension systems: A comparative study with uncertainty considerations,"Abstract Drawing from recent developments in the field, this article explores advanced control methodologies for active suspension systems with the aim of enhancing ride comfort and vehicle handling. The study systematically and comprehensively implements, simulates, and compares five control methods: Proportional‐integral‐derivative (PID), linear quadratic regulator (LQR), , , and synthesis in the context of half‐vehicle active suspension systems. By using a detailed system model that includes parameter uncertainties and performance weights, analysis, and simulations are conducted to evaluate the performance of each control approach. The results provide valuable insights into the strengths and limitations of these methods, offering a comprehensive comparative analysis. Notably, the study reveals that control may not ensure stability for all possible combinations within a broad range of ",2024,Optimal Control Applications and Methods,Yunes Alqudsi; Fevzi Cakmak Bolat; Murat Makaraci,10.1002/oca.3192,,https://doi.org/10.1002/oca.3192,crossref,optimal control robot manipulation,anti_myopia,anti_thesis,,18,robot manipulation; limitation; optimal control robot manipulation,2026-06-12T15:07:36Z,15.822,21.822
doi:10.1109/cvpr52734.2025.01596,Toward Real-world BEV Perception: Depth Uncertainty Estimation via Gaussian Splatting,,2025,2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),Shu-Wei Lu; Yi-Hsuan Tsai; Yi-Ting Chen,10.1109/cvpr52734.2025.01596,,https://doi.org/10.1109/cvpr52734.2025.01596,crossref,Gaussian splatting robot perception,concept,architecture,,5,Gaussian splatting robot perception,2026-06-12T14:45:03Z,19.496,21.496
arxiv:2308.15684v2,Interactively Robot Action Planning with Uncertainty Analysis and Active Questioning by Large Language Model,"The application of the Large Language Model (LLM) to robot action planning has been actively studied. The instructions given to the LLM by natural language may include ambiguity and lack of information depending on the task context. It is possible to adjust the output of LLM by making the instruction input more detailed; however, the design cost is high. In this paper, we propose the interactive robot action planning method that allows the LLM to analyze and gather missing information by asking questions to humans. The method can minimize the design cost of generating precise robot instructions. We demonstrated the effectiveness of our method through concrete examples in cooking tasks. However, our experiments also revealed challenges in robot action planning with LLM, such as asking unimportant questions and assuming crucial information without asking. Shedding light on these issues pro",2023,arXiv,Kazuki Hori; Kanata Suzuki; Tetsuya Ogata,,2308.15684v2,http://arxiv.org/abs/2308.15684v2,arxiv,large language model limitation robot planning,anti_myopia,anti_thesis,,,limitation; large language model limitation robot planning,2026-06-12T15:07:36Z,16.350,21.350
doi:10.3390/sym18030394,PI-VLA: Adaptive Symmetry-Aware Decision-Making for Long-Horizon Vision–Language–Action Manipulation,"Vision–language–action (VLA) models often suffer from limited robustness in long-horizon manipulation tasks—where robots must execute extended sequences of actions over multiple time steps to achieve complex goals—due to their inability to explicitly exploit structural symmetries and to react adaptively when such symmetries are violated by environmental uncertainty. To address this limitation, this paper proposes PI-VLA, a symmetry-aware predictive and interactive VLA framework for robust robotic manipulation. PI-VLA is built upon three key symmetry-driven principles. First, a Cognitive–Motor Synergy (CMS) module jointly generates discrete and continuous action chunks together with predictive world-model features in a single forward pass, enforcing cross-modal action consistency as an implicit symmetry constraint across heterogeneous action representations. Second, a unified training obj",2026,Symmetry,Yina Jian; Di Tian; Xuan-Jing Chen; Zhen-Yuan Wei; Chen-Wei Liang; Mu-Jiang-Shan Wang,10.3390/sym18030394,,https://doi.org/10.3390/sym18030394,crossref,vision language action model limitation robotics,hostile,failure,,2,vision language action model; imitation learning; limitation; benchmark; robustness; ablation; long horizon,2026-06-12T15:07:36Z,12.199,21.199
doi:10.1115/dscc2017-5097,System Identification and Optimal Control of Half-Car Active Suspension System Using a Single Noisy IMU With Position Uncertainty,"An active suspension based on Linear Quadratic Gaussian (LQG) optimal controller is an effective system for enhancing the ride comfort and handling characteristics of a vehicle. LQG requires a good plant model for success, and this may be difficult to extract using a single inertial measurement device in the presence of noise. This paper presents a method for estimating the vehicle states by measuring both the vehicle bounce and pitch accelerations using an Inertial Measurement Unit (IMU) with position uncertainty relative to the sprung mass center of gravity. Frequency domain methods are used for System Identification (SysId). The state estimation is based on channel-by-channel model estimation using uncorrelated random excitation which is applied to the front wheels, rear wheels, front actuator, and rear actuator. An anti-aliasing filter eliminates false response harmonics and a Kalman",2017,"Volume 2: Mechatronics; Estimation and Identification; Uncertain Systems and Robustness; Path Planning and Motion Control; Tracking Control Systems; Multi-Agent and Networked Systems; Manufacturing; Intelligent Transportation and Vehicles; Sensors and Actuators; Diagnostics and Detection; Unmanned, Ground and Surface Robotics; Motion and Vibration Control Applications",Tamer Attia; Kevin Kochersberger; John Bird; Steve C. Southward,10.1115/dscc2017-5097,,https://doi.org/10.1115/dscc2017-5097,crossref,task and motion planning robotics,anti_myopia,classic,,2,system identification; state estimation; motion planning; task and motion planning,2026-06-12T15:07:36Z,13.849,20.849
